,community,size,total_spending,median_spending,mean_claims,median_hcpcs,median_servicing,anomaly_rate
1890,1890,1,9301703.13,9301703.13,113634.0,3.0,1.0,0.0
2750,2750,1,9300159.28,9300159.28,9331.0,2.0,1.0,1.0
1808,1808,1,9298297.379999999,9298297.379999999,3159.0,2.0,1.0,0.0
838,838,1,9297745.77,9297745.77,15097.0,1.0,1.0,0.0
711,711,1,9294587.57,9294587.57,55806.0,1.0,1.0,0.0
2184,2184,1,9289171.120000001,9289171.120000001,41144.0,2.0,1.0,0.0
2383,2383,1,9288153.84,9288153.84,197358.0,1.0,1.0,0.0
1612,1612,1,9286827.209999999,9286827.209999999,178939.0,2.0,2.0,0.0
2487,2487,1,9284929.51,9284929.51,137574.0,1.0,0.0,0.0
1528,1528,1,9282882.129999999,9282882.129999999,126972.0,2.0,1.0,0.0
586,586,1,9282303.41,9282303.41,3058.0,2.0,1.0,1.0
204,204,1,9276450.64,9276450.64,62826.0,1.0,1.0,0.0
1820,1820,1,9276160.97,9276160.97,162985.0,2.0,0.0,0.0
791,791,1,9275664.78,9275664.78,40429.0,2.0,1.0,0.0
1119,1119,1,9273860.28,9273860.28,11246.0,1.0,1.0,0.0
1484,1484,1,9272799.02,9272799.02,247417.0,1.0,6.0,0.0
2828,2828,1,9272615.120000001,9272615.120000001,12524.0,1.0,1.0,0.0
1153,1153,1,9271653.120000001,9271653.120000001,159298.0,1.0,0.0,0.0
2059,2059,1,9270735.620000001,9270735.620000001,2333.0,1.0,0.0,1.0
1752,1752,1,9267808.040000001,9267808.040000001,40841.0,2.0,0.0,0.0
1027,1027,1,9267584.389999999,9267584.389999999,93686.0,1.0,0.0,0.0
1472,1472,1,9263265.67,9263265.67,100294.0,2.0,1.0,0.0
718,718,1,9262874.040000001,9262874.040000001,104726.0,1.0,1.0,0.0
928,928,1,9253946.940000001,9253946.940000001,5602.0,1.0,1.0,0.0
1122,1122,1,9253459.149999999,9253459.149999999,8084.0,1.0,4.0,1.0
986,986,1,9252955.68,9252955.68,117257.0,2.0,1.0,0.0
2421,2421,1,9240618.07,9240618.07,26978.0,2.0,1.0,0.0
1294,1294,1,9240178.34,9240178.34,1644.0,1.0,1.0,0.0
1283,1283,1,9237042.64,9237042.64,40356.0,1.0,1.0,0.0
1995,1995,1,9225875.33,9225875.33,42098.0,2.0,1.0,0.0
351,351,1,9215163.91,9215163.91,19850.0,1.0,1.0,0.0
1331,1331,1,9211296.95,9211296.95,310532.0,2.0,1.0,0.0
162,162,1,9209806.08,9209806.08,186166.0,2.0,1.0,0.0
2242,2242,1,9205855.459999999,9205855.459999999,24506.0,2.0,0.0,0.0
2658,2658,1,9204813.17,9204813.17,136518.0,2.0,0.0,0.0
2426,2426,1,9203861.57,9203861.57,7006.0,2.0,2.0,0.0
1849,1849,1,9203736.9,9203736.9,3523.0,1.0,1.0,0.0
2285,2285,1,9201801.440000001,9201801.440000001,8944.0,1.0,1.0,0.0
1106,1106,1,9193578.540000001,9193578.540000001,3802.0,2.0,1.0,0.0
1977,1977,1,9189196.41,9189196.41,62119.0,1.0,1.0,0.0
