,billing_npi,n_changepoints,nonzero_months,total_spending
3379,1427176569,2,84,48076725.88
3380,1528183381,2,84,48066528.099999994
3381,1558544130,3,65,48038046.56
3382,1811939887,2,84,48022592.400000006
3383,1164513586,3,83,48021647.53000001
3384,1477979722,2,84,48016233.129999995
3385,1619973542,1,84,48014285.93000001
3386,1912079088,1,84,47965913.01
3387,1336192665,2,84,47941652.440000005
3388,1548204886,2,84,47927390.07000001
3389,1962442012,2,84,47902148.24000001
3390,1043822208,2,51,47887065.44
3391,1942292487,2,84,47866878.67999999
3392,1972558898,1,84,47864120.92999999
3393,1346480837,2,83,47861428.230000004
3394,1033136841,1,84,47847665.19
3395,1619908985,3,83,47835398.91
3396,1972643542,3,66,47828995.83
3397,1679941181,1,84,47821819.88
3398,1487607784,3,84,47812415.239999995
3399,1538127535,3,57,47791393.47
3400,1144519109,2,84,47790296.849999994
3401,1548631310,1,84,47781336.22
3402,1477765139,0,84,47769790.49
3403,1164422630,2,84,47768746.85
3404,1427225523,2,84,47758830.09000001
3405,1275032096,5,60,47757816.120000005
3406,1700831401,1,84,47751909.720000006
3407,1952468712,3,83,47747308.68
3408,1205925567,2,83,47735824.78000001
3409,1386886117,4,84,47728010.529999994
3410,1649331224,1,84,47723576.08
3411,1487639381,1,84,47717515.86000001
3412,1528464740,1,84,47715200.620000005
3413,1356436422,2,84,47711774.29
3414,1508801069,3,84,47710761.94
3415,1447255153,1,84,47706018.230000004
3416,1093945511,1,84,47705143.260000005
3417,1053586586,3,83,47679088.279999994
3418,1750742706,3,79,47652583.449999996
3419,1225547060,3,78,47650850.20999999
3420,1508171216,1,84,47646514.53
3421,1912271875,1,83,47641984.27
3422,1497122790,2,84,47638619.79000001
3423,1477575348,2,84,47633141.230000004
3424,1629053509,4,84,47631987.23
3425,1851597868,2,48,47618912.220000006
3426,1265431977,2,52,47617011.699999996
3427,1013030808,7,73,47600294.82
3428,1164492195,4,84,47586682.470000006
3429,1174601512,3,84,47578318.56999999
3430,1790732428,4,59,47569235.80000001
3431,1083741664,3,83,47560466.39
3432,1033510821,4,82,47551521.35999999
3433,1104103001,2,84,47543650.68
3434,1639397417,2,76,47543157.69
3435,1285630459,3,84,47533186.85
3436,1548280852,1,84,47531766.339999996
3437,1114061520,1,84,47523051.269999996
3438,1205876653,4,83,47483094.19
3439,1518298983,1,84,47479988.27
3440,1619988284,1,84,47477527.73
3441,1104811629,2,84,47469542.260000005
3442,1801870191,1,84,47453763.68
3443,1457369381,1,84,47452850.86000001
3444,1528227147,3,62,47443426.32
3445,1760696512,2,79,47436075.27
3446,1497700801,1,84,47434645.169999994
3447,1104131028,2,84,47432240.45
3448,1558769711,1,84,47424294.6
3449,1861568784,3,83,47422773.6
3450,1215936588,1,84,47415482.379999995
3451,1295718450,1,84,47410664.58999999
3452,1316085558,2,84,47402786.21999999
3453,1992996730,2,63,47371416.22
3454,1487016994,2,64,47360183.919999994
3455,1740495548,1,84,47347699.84999999
3456,1811289010,2,84,47339972.89999999
3457,1164449807,1,84,47339332.480000004
3458,1851373401,4,84,47338355.58
3459,1619415676,3,81,47332689.519999996
3460,1396956462,4,71,47321235.83
3461,1265563779,3,83,47301670.919999994
3462,1083045090,2,84,47286309.07
3463,1487904546,2,84,47274816.14000001
3464,1992152821,3,79,47258546.83
3465,1063616613,3,83,47257326.25000001
3466,1336225960,3,83,47253634.57000001
3467,1558445569,3,82,47241504.38
3468,1477624104,2,84,47231451.11000001
3469,1235232562,3,84,47220609.18
3470,1487113916,2,63,47211396.92
3471,1972656841,1,84,47203305.190000005
3472,1750727798,1,84,47186262.70999999
3473,1265813125,2,60,47178196.09
3474,1750398889,2,84,47171079.769999996
3475,1619975331,2,84,47169213.82
3476,1467507657,7,78,47160429.38999999
3477,1962440933,1,84,47094396.39000001
3478,1962688200,2,84,47070347.35
3479,1740222934,3,84,47064375.51
3480,1811951429,1,84,47052614.650000006
3481,1033706437,4,76,47048305.12
3482,1417947490,2,84,47030470.980000004
3483,1073624151,1,84,47020216.49999999
3484,1104868520,3,84,46986539.59000001
3485,1376564302,1,84,46970927.31
3486,1689875320,2,84,46970446.34
3487,1861560047,3,84,46951020.06999999
3488,1003156043,1,84,46950891.68
3489,1194803403,3,83,46936893.94
3490,1265595664,2,84,46930024.38
3491,1003024514,3,83,46924920.050000004
3492,1023166576,3,84,46924604.19999999
3493,1447296272,1,84,46906652.89
3494,1174576698,2,58,46892489.919999994
3495,1922187814,3,83,46885904.199999996
3496,1366545311,2,84,46857563.7
3497,1093927717,3,83,46852472.72
3498,1124286885,2,84,46848043.699999996
3499,1497982417,2,83,46845002.55
3500,1477568822,1,84,46841186.68
3501,1376757914,2,72,46832959.23
3502,1811922347,1,84,46829746.67000001
3503,1013199264,3,84,46823423.28000001
3504,1558786830,1,84,46819902.31
3505,1376576173,1,84,46810653.66
3506,1821151119,2,83,46804765.45
3507,1295181477,3,82,46797270.169999994
3508,1952335630,1,84,46794452.900000006
3509,1518036458,2,84,46793800.35999999
3510,1790851756,2,83,46790195.18000001
3511,1750459772,3,83,46784004.99999999
3512,1891823092,2,82,46781830.66
3513,1427588326,3,51,46770005.61
3514,1194212282,2,50,46755305.46
3515,1053367854,4,82,46751111.92
3516,1427453711,5,64,46750674.61
3517,1235401357,2,72,46748437.019999996
3518,1558573410,1,84,46741141.34
3519,1467837104,1,84,46712710.68000001
3520,1700112745,1,84,46697036.91
3521,1083748297,3,84,46695899.650000006
3522,1376513754,3,84,46682971.910000004
3523,1760906390,2,84,46672100.36
3524,1871566760,3,83,46669757.370000005
3525,1326098005,1,84,46651123.94
3526,1730687161,4,82,46650472.22000001
3527,1164598728,1,84,46649371.99
3528,1700987591,2,83,46647163.39
3529,1407902901,1,84,46625448.95
3530,1407805971,1,84,46624634.76
3531,1720247570,2,84,46592306.24
3532,1285744540,2,51,46590921.09
3533,1578587150,2,84,46582139.1
3534,1760667950,3,84,46581784.34
3535,1902865801,2,84,46571008.720000006
3536,1255665899,2,83,46550302.88
3537,1548739170,3,71,46539793.779999994
3538,1295985638,1,84,46517808.88
3539,1093705428,1,84,46510082.31
3540,1720585987,3,80,46503141.23999999
3541,1003811381,2,84,46502204.099999994
3542,1568682797,2,83,46500841.32
3543,1003930520,2,83,46496691.42
3544,1275539744,2,83,46490879.440000005
3545,1093762353,3,83,46490490.8
3546,1033663430,5,65,46487804.1
3547,1104051077,2,83,46476576.50000001
3548,1568680403,4,80,46469133.89000001
3549,1649524844,3,84,46467922.940000005
3550,1346477403,1,84,46466356.8
3551,1073519443,1,84,46455758.91
3552,1457389033,2,77,46444319.74
3553,1396725677,2,83,46423464.87
3554,1609846088,1,84,46419548.18
3555,1437191061,3,84,46412796.46
3556,1871698472,1,83,46393646.18000001
3557,1871521880,1,84,46387982.07999999
3558,1609998137,2,84,46368578.3
3559,1346274537,2,84,46357731.52
3560,1053404236,1,84,46346774.04
3561,1932551835,3,82,46334173.49
3562,1033188495,1,84,46318930.800000004
3563,1346648870,1,84,46311639.839999996
3564,1245594969,1,84,46301642.19
3565,1740340132,2,84,46290815.29
3566,1609842301,1,84,46284620.61
3567,1568563278,1,84,46272838.09
3568,1437292927,2,84,46261100.51
3569,1962609701,5,77,46256827.19
3570,1811207848,2,56,46253170.25000001
3571,1770624348,2,84,46223147.94
3572,1053791780,2,77,46222309.559999995
3573,1518143205,2,84,46222083.24000001
3574,1265585806,3,83,46191340.97
3575,1821502139,2,79,46169002.98
3576,1932504982,3,54,46124823.97
3577,1689094674,2,84,46115441.129999995
3578,1760832414,2,84,46111709.54
3579,1720088198,2,84,46080359.22
3580,1669719654,2,84,46074995.53
3581,1376550566,2,83,46064332.47
3582,1942293691,2,80,46061525.07
3583,1699833640,2,78,46055739.88
3584,1861706319,2,84,46038206.38999999
3585,1023584216,2,67,46027883.14999999
3586,1861521809,2,83,46008492.449999996
3587,1346748563,2,78,46000076.669999994
3588,1114928462,3,83,45994870.17
3589,1740221795,2,84,45989320.120000005
3590,1639693781,2,73,45980939.269999996
3591,1215930987,2,84,45976700.57
3592,1346464781,3,83,45959835.24
3593,1750608147,3,79,45918428.53
3594,1770708265,1,84,45912123.09
3595,1578677811,4,84,45897928.59000001
3596,1881728152,2,82,45895279.1
3597,1083844401,3,84,45893794.190000005
3598,1023055126,3,84,45893725.90999999
3599,1669759643,2,83,45890564.16999999
3600,1043386014,2,83,45889919.06
3601,1578595674,3,78,45877053.24
3602,1093779704,1,84,45845087.24000001
3603,1255520474,2,83,45831342.82
3604,1467549220,3,84,45803633.63
3605,1114558509,2,53,45802624.96
3606,1508941097,2,84,45802307.629999995
3607,1588842231,1,84,45798034.559999995
3608,1013156470,1,84,45766883.67999999
3609,1134195357,4,84,45755819.010000005
3610,1700896354,1,84,45753758.589999996
3611,1306923479,3,82,45746211.779999994
3612,1669462362,1,84,45729015.620000005
3613,1720442684,1,84,45719928.05
3614,1346556412,2,84,45709179.61000001
3615,1063438364,2,52,45707720.16
3616,1467537886,3,84,45693550.88
3617,1598242281,3,73,45680417.33
3618,1699010348,2,83,45679344.45
3619,1760441141,1,84,45645386.980000004
3620,1225016140,2,84,45628555.349999994
3621,1073692794,1,84,45628250.239999995
3622,1992975775,1,84,45628078.07999999
3623,1447432596,1,84,45625966.169999994
3624,1427145176,2,84,45621993.26999999
3625,1043688047,2,66,45614469.739999995
3626,1720031701,3,84,45592563.419999994
3627,1649228909,1,84,45589435.1
3628,1972960144,3,56,45582560.19
3629,1942832720,2,59,45566388.36
3630,1912007931,2,84,45566138.79000001
3631,1366731143,1,84,45548584.89999999
3632,1093288938,3,69,45539002.23
3633,1487694857,1,84,45523991.52
3634,1497894349,1,84,45516377.580000006
3635,1972954071,2,84,45506147.809999995
3636,1629490263,3,79,45504708.68
3637,1831289826,2,84,45487257.67999999
3638,1760568877,2,84,45480082.47999999
3639,1346270527,2,84,45467311.46000001
3640,1386712065,3,80,45467204.88999999
3641,1447207287,2,84,45463032.080000006
3642,1679691489,3,83,45407170.34
3643,1225206444,1,84,45405682.379999995
3644,1942821335,2,45,45386329.68
3645,1578615050,1,84,45367182.35999999
3646,1417005760,2,84,45364135.81000001
3647,1497978860,2,82,45359232.529999994
3648,1629138995,2,84,45354087.69
3649,1760734503,3,84,45345076.99
3650,1487695342,2,28,45341815.78
3651,1992183669,2,84,45340668.47
3652,1811041676,2,84,45340007.62
3653,1669908042,2,83,45333432.440000005
3654,1316044522,2,84,45332448.57
3655,1700819331,3,78,45315854.99
3656,1942749387,1,84,45305700.54000001
3657,1700156866,2,84,45300796.2
3658,1508882259,3,84,45283043.17000001
3659,1740557735,2,72,45279178.82
3660,1306914213,3,84,45270918.769999996
3661,1841550696,2,84,45267801.64
3662,1538192240,4,71,45263214.96000001
3663,1275911398,6,57,45257756.379999995
3664,1386874550,2,84,45244565.75
3665,1306057385,3,82,45240305.99
3666,1700130549,3,83,45199980.5
3667,1316078629,2,83,45179053.11
3668,1609875772,1,84,45168866.7
3669,1851729800,2,84,45147263.7
3670,1356389878,3,84,45144087.59
3671,1952330649,1,84,45134544.9
3672,1508960873,1,84,45126521.849999994
3673,1952339046,2,84,45119007.67999999
3674,1437237690,2,84,45109561.35
3675,1568430700,3,84,45102915.84
3676,1114469749,3,83,45098248.919999994
3677,1205105004,2,84,45090786.96
3678,1649937236,3,25,45076720.99
3679,1396223780,2,70,45075632.26
3680,1407025539,2,84,45056895.620000005
3681,1982064390,3,83,45048428.21
3682,1225213325,2,84,45046576.160000004
3683,1497837280,2,84,45022793.400000006
3684,1790118412,3,84,44996568.24000001
3685,1801899414,2,84,44994290.419999994
3686,1013514199,2,48,44977532.02
3687,1093970881,3,84,44961633.900000006
3688,1164886040,2,84,44956024.36
3689,1285705442,1,84,44940132.08
3690,1649605403,1,84,44938039.010000005
3691,1639267933,5,67,44909243.5
3692,1417368697,2,48,44896821.050000004
3693,1295246098,4,66,44891291.33
3694,1952853988,2,63,44891110.56
3695,1235103755,2,83,44890228.309999995
3696,1285677930,1,84,44883947.59
3697,1821126004,1,84,44875631.56
3698,1447212592,1,84,44864482.77
3699,1255706628,2,78,44856182.43999999
3700,1205371721,3,83,44841729.3
3701,1093703639,1,84,44828197.85999999
3702,1477034395,2,69,44826271.09
3703,1568439685,3,68,44812761.78
3704,1467442418,1,81,44806359.519999996
3705,1780681189,2,84,44800081.43999999
3706,1093713091,2,84,44770122.12
3707,1811054745,3,83,44760612.7
3708,1043300882,2,44,44756348.230000004
3709,1942201959,1,84,44753579.559999995
3710,1801861190,3,84,44737321.31
3711,1205186442,3,53,44727508.599999994
3712,1710020623,1,84,44722435.57
3713,1336454461,2,83,44717117.44
3714,1770808636,2,84,44708887.4
3715,1770852436,2,84,44699600.17
3716,1952309098,1,84,44683956.800000004
3717,1902829500,2,84,44683043.1
3718,1396808309,1,84,44673486.99000001
3719,1568413573,2,84,44668306.300000004
3720,1033420153,3,84,44653891.800000004
3721,1144358839,2,84,44644885.059999995
3722,1952989212,3,48,44627057.29999999
3723,1548349186,2,84,44607359.31999999
3724,1881081198,3,81,44586614.440000005
3725,1861514945,1,84,44582898.64000001
3726,1366434011,2,72,44576018.95000001
3727,1770591976,1,84,44563559.440000005
3728,1164519070,1,84,44551100.61
3729,1225195340,3,83,44541587.37
3730,1225100944,3,83,44541520.800000004
3731,1700210200,2,82,44534087.74
3732,1609212596,2,83,44508881.239999995
3733,1811178825,1,84,44508214.66
3734,1619368842,2,80,44473440.77
3735,1124460274,3,84,44466787.730000004
3736,1609881077,3,84,44466535.3
3737,1578058137,3,77,44435816.85999999
3738,1124187893,3,83,44431606.87
3739,1477796779,3,83,44420203.96
3740,1679573083,1,83,44415252.68
3741,1487033890,2,84,44408014.28
3742,1659383719,1,84,44403257.919999994
3743,1891871489,1,84,44394112.6
3744,1629006457,2,84,44388055.800000004
3745,1164493003,1,84,44377219.05
3746,1215505508,2,45,44358742.20000001
3747,1992703540,2,84,44352192.28999999
3748,1114025491,2,81,44352185.43999999
3749,1235125717,2,84,44342019.74999999
3750,1023438538,2,84,44323700.34000001
3751,1326321522,2,84,44319203.78
3752,1972542264,2,84,44315390.93
3753,1215032735,2,84,44312960.82
3754,1154403467,4,83,44303086.739999995
3755,1295928646,3,69,44284047.84
3756,1497846992,2,53,44276141.02
3757,1639483316,2,84,44272971.410000004
3758,1740234673,1,84,44253734.65
3759,1245297746,1,84,44247686.809999995
3760,1629219951,4,61,44218705.42
3761,1124092036,2,62,44204020.760000005
3762,1003935529,2,83,44195389.33000001
3763,1326105909,2,84,44193588.63000001
3764,1598266421,4,74,44190994.69
3765,1245317205,2,84,44182344.57000001
3766,1568505105,3,83,44168563.27
3767,1437152154,3,83,44161758.109999985
3768,1225260888,2,84,44144985.230000004
3769,1992247928,3,66,44129628.54
3770,1952307852,1,84,44128024.56000001
3771,1598884488,2,84,44118995.769999996
3772,1710916945,1,84,44079769.96
3773,1942269493,1,84,44066403.839999996
3774,1033685953,2,56,44044930.41
3775,1982671202,2,84,44044109.379999995
3776,1689865024,6,60,44037031.339999996
3777,1487724712,1,84,44034734.98
3778,1447256243,2,84,44029903.559999995
3779,1326107319,2,84,44029489.78999999
3780,1306967021,3,84,44028855.93000001
3781,1114081254,2,84,44022577.6
3782,1134201460,1,84,44004535.75
3783,1790274181,3,60,43961861.529999994
3784,1811941172,1,84,43957440.63
3785,1902855711,3,84,43957166.75
3786,1376681650,7,60,43938597.309999995
3787,1518499680,1,84,43928866.75999999
3788,1760864805,4,81,43923068.419999994
3789,1659330173,1,84,43916851.339999996
3790,1750697801,3,31,43916677.559999995
3791,1497294144,3,79,43916503.57999999
3792,1144409863,1,78,43910327.589999996
3793,1881620250,2,60,43904628.63
3794,1083644579,3,84,43889697.86000001
3795,1114196557,2,84,43860425.93
3796,1356795975,1,84,43855594.739999995
3797,1245378561,1,84,43833814.02000001
3798,1083250542,3,51,43813247.15
3799,1740648856,1,83,43811090.56
3800,1932539582,2,84,43802223.73000001
3801,1316245319,2,84,43793592.77
3802,1063040111,2,44,43781627.529999994
3803,1639523004,4,82,43777910.97
3804,1861700353,1,84,43777281.010000005
3805,1942603162,2,83,43776947.36
3806,1053486621,2,83,43769806.31999999
3807,1215275433,1,84,43760853.010000005
3808,1407220601,1,84,43757883.92
3809,1972813087,3,84,43740515.080000006
3810,1598135451,3,60,43725263.82
3811,1144286402,2,84,43715596.779999994
3812,1063724565,3,84,43675809.800000004
3813,1871525972,2,78,43672740.58
3814,1760783344,3,83,43671032.580000006
3815,1528113974,2,74,43647775.580000006
3816,1629009964,2,84,43633872.150000006
3817,1740427657,3,84,43623343.19
3818,1205940145,2,84,43611190.97
3819,1619082211,1,84,43582416.1
3820,1750487245,1,84,43575760.57
3821,1417001942,2,35,43572201.84
3822,1477990992,2,84,43554770.27
3823,1306057153,2,84,43549821.71
3824,1790871788,1,84,43540988.839999996
3825,1477654127,2,84,43503635.5
3826,1477955235,2,84,43498333.8
3827,1326025669,2,84,43490217.70000001
3828,1003878554,3,83,43465323.44
3829,1104879634,1,84,43447875.13
3830,1902894512,2,84,43439902.05
3831,1346656923,4,82,43436765.81999999
3832,1750332565,1,84,43431419.36999999
3833,1851821565,2,84,43413396.43
3834,1902023005,2,81,43409372.68
3835,1770532798,1,84,43400067.33999999
3836,1033535497,2,84,43384272.6
3837,1033262860,2,84,43358862.480000004
3838,1891892741,2,84,43342642.78999999
3839,1093921439,2,78,43342508.5
3840,1255655502,2,84,43341993.60999999
3841,1215082466,1,84,43327176.63
3842,1710016555,2,84,43314129.35
3843,1922006741,2,84,43308248.95999999
3844,1821460833,4,75,43298813.58
3845,1124485149,2,51,43298403.64
3846,1447407333,1,84,43293962.61000001
3847,1295738896,1,84,43280917.059999995
3848,1225289895,2,84,43262134.31999999
3849,1992194583,2,70,43255394.53
3850,1679926745,1,84,43250412.33
3851,1083740955,3,83,43236619.86
3852,1033294558,1,43,43228453.099999994
3853,1568619484,2,84,43193001.75999999
3854,1255354700,2,84,43156788.91
3855,1134163942,1,84,43155948.87
3856,1144228487,2,84,43139350.47
3857,1861525602,2,84,43111933.03
3858,1568416311,3,84,43081871.95
3859,1952311508,2,73,43080410.279999994
3860,1326494758,2,69,43074447.41
3861,1225286081,2,84,43053885.029999994
3862,1548287907,1,84,43049373.95999999
3863,1962433177,2,84,43038427.66
3864,1912232182,1,84,43010573.489999995
3865,1457772535,3,60,42977321.839999996
3866,1932492626,2,84,42962807.21
3867,1891811345,2,84,42941333.94
3868,1234567811,1,84,42918409.639999986
3869,1538583125,2,35,42907327.3
3870,1598895740,1,84,42880381.61
3871,1205853652,2,84,42865966.92
3872,1881974210,2,84,42852539.41
3873,1225060742,2,84,42844256.39
3874,1972549855,3,84,42837343.18
3875,1346297892,3,84,42816506.2
3876,1700910981,2,84,42809655.2
3877,1053492934,3,83,42806935.32
3878,1952672297,2,83,42805182.300000004
3879,1659485514,2,83,42769623.050000004
3880,1053402800,2,84,42759086.830000006
3881,1144347824,6,76,42738232.870000005
3882,1053320341,2,84,42732047.76
3883,1992736425,1,84,42729060.62999999
3884,1649845322,3,36,42721500.44
3885,1215983200,2,84,42712932.730000004
3886,1053597096,3,83,42710112.52000001
3887,1740221621,2,83,42708015.96
3888,1003028549,3,72,42706713.59
3889,1447652227,2,84,42695882.1
3890,1154863306,1,84,42692954.220000006
3891,1801298708,4,83,42674832.910000004
3892,1447219449,3,45,42659713.86
3893,1205341336,3,72,42652822.79
3894,1538223045,3,77,42645316.75
3895,1316378292,2,82,42637480.720000006
3896,1730337163,1,84,42627669.92
3897,1497062343,3,83,42625345.13999999
3898,1619051083,2,62,42620695.31
3899,1275687832,4,83,42599381.440000005
3900,1023477940,5,71,42597176.61
3901,1114033404,1,84,42592656.410000004
3902,1982607537,1,84,42590744.97
3903,1497181697,2,84,42587101.17
3904,1568889525,1,84,42586062.71000001
3905,1750399796,2,84,42580445.61
3906,1588086771,3,84,42579689.2
3907,1124208368,1,84,42578904.529999994
3908,1467513887,1,83,42575602.58
3909,1538185830,3,83,42563698.440000005
3910,1861893844,1,84,42550473.13999999
3911,1104864198,3,83,42548064.88000001
3912,1487734257,2,84,42546265.3
3913,1669982237,3,80,42539483.42999999
3914,1356487318,1,84,42522904.56999999
3915,1992750855,1,84,42519305.07999999
3916,1538120670,2,83,42508266.4
3917,1336516350,2,84,42485796.279999994
3918,1417037045,2,84,42475506.309999995
3919,1114920774,2,84,42470758.99
3920,1184883472,2,84,42459273.24
3921,1225258841,3,82,42451194.24
3922,1770669715,2,84,42447583.13999999
3923,1316900277,3,84,42446063.61
3924,1205995388,2,82,42443735.75
3925,1699105023,3,83,42442471.39
3926,1164555124,2,84,42439781.07
3927,1285834796,2,83,42421531.9
3928,1619969219,3,84,42410305.11
3929,1235411547,1,84,42394500.66
3930,1639336803,1,84,42381606.59
3931,1740214733,3,84,42379330.269999996
3932,1003281452,1,84,42367931.66
3933,1265727291,1,84,42363612.550000004
3934,1164544458,2,84,42355005.07
3935,1306103759,1,84,42343944.400000006
3936,1639179328,1,84,42341544.129999995
3937,1740678861,4,82,42341162.83
3938,1003236878,2,84,42340173.20999999
3939,1063635050,2,82,42321300.96
3940,1255740387,2,84,42302125.45
3941,1245274950,2,84,42299297.730000004
3942,1053652438,2,84,42298931.09
3943,1316332067,2,83,42294437.120000005
3944,1841325172,2,84,42293298.169999994
3945,1366820706,2,84,42293150.86
3946,1063846699,2,84,42291716.73
3947,1689732620,3,83,42268420.15
3948,1760515241,3,47,42267220.220000006
3949,1689726515,1,84,42255635.93
3950,1831366244,3,78,42245683.14
3951,1285858175,2,84,42239076.129999995
3952,1689892473,1,84,42204297.60999999
3953,1306280177,2,84,42203561.580000006
3954,1700239779,3,78,42195461.620000005
3955,1801857172,1,84,42165760.0
3956,1548359235,2,84,42165049.120000005
3957,1982903951,2,84,42163703.34000001
3958,1154519981,3,83,42149157.76
3959,1013026707,2,84,42148320.65
3960,1578054557,3,76,42133572.120000005
3961,1184606634,2,84,42124898.31
3962,1336349943,1,84,42121114.28
3963,1972108348,3,43,42117840.68
3964,1972556215,3,81,42113185.809999995
3965,1609000769,1,84,42085618.18
3966,1194942086,3,76,42078948.36000001
3967,1477632289,2,84,42064173.26
3968,1083073845,3,83,42058001.9
3969,1710909585,1,84,42045791.88
3970,1184659229,1,84,42045394.040000014
3971,1912969064,2,84,42023319.94
3972,1740460583,2,84,42015680.60000001
3973,1588820922,5,79,42002133.199999996
3974,1740596568,2,83,42001905.31
3975,1356892699,3,50,41988874.12
3976,1003882812,1,84,41965021.769999996
3977,1619171923,2,83,41957610.05
3978,1275060642,2,84,41933312.78999999
3979,1427018894,1,84,41910809.370000005
3980,1922048370,2,84,41905053.94999999
3981,1326190331,2,84,41903416.92999999
3982,1407922701,2,64,41901518.53
3983,1841607298,2,84,41898720.61999999
3984,1891169942,3,67,41890732.77
3985,1093250169,3,78,41890304.22
3986,1124005061,4,84,41860740.74
3987,1699836379,1,84,41848713.02
3988,1053335620,2,75,41846513.41
3989,1346384039,1,84,41840013.559999995
3990,1518968767,2,84,41839869.14000001
3991,1518039858,2,84,41834805.61
3992,1639189236,3,83,41803724.8
3993,1336166347,2,84,41801777.38999999
3994,1710225271,3,84,41799476.28999999
3995,1801887658,2,84,41796807.970000006
3996,1912965088,2,84,41791817.13
3997,1497810576,2,84,41790236.09
3998,1598974057,2,53,41785331.94
3999,1184944662,3,84,41758702.24
4000,1043209794,1,84,41758367.23
4001,1073548640,2,84,41711531.870000005
4002,1194789818,1,84,41696157.220000006
4003,1396793030,1,84,41680198.8
4004,1225074008,1,84,41658453.78
4005,1598053472,4,81,41658025.269999996
4006,1679617955,3,83,41657238.47
4007,1366594863,1,84,41655064.29
4008,1023164563,2,84,41650333.089999996
4009,1861900698,3,69,41636571.589999996
4010,1407939218,3,83,41615139.57
4011,1417023243,3,83,41608326.410000004
4012,1225458284,2,44,41497009.15
4013,1194763045,2,84,41491622.199999996
4014,1982790903,2,81,41491125.27000001
4015,1164421822,3,84,41490793.59
4016,1023149267,2,84,41489197.61
4017,1144276452,1,84,41478266.32
4018,1881785947,2,84,41476621.19999999
4019,1780059717,1,84,41476486.35000001
4020,1215981329,2,83,41468938.08
4021,1740630128,2,84,41468546.23
4022,1902803315,2,84,41467509.74
4023,1760608996,3,83,41464781.07000001
4024,1841299039,2,84,41464437.35
4025,1588196794,2,84,41462488.19
4026,1528037538,1,84,41450249.08
4027,1164612552,1,84,41444567.940000005
4028,1699986687,2,84,41444452.23
4029,1700280971,1,84,41432623.92999999
4030,1003204892,2,84,41431880.38
4031,1811108467,3,82,41425727.79
4032,1013396035,2,84,41411374.730000004
4033,1164491072,1,84,41399341.02000001
4034,1790819852,0,84,41388202.419999994
4035,1669736104,2,84,41388028.34
4036,1275686123,1,84,41381743.06
4037,1932167178,2,84,41372525.43
4038,1760535504,2,83,41370300.38
4039,1003014952,2,84,41361680.57
4040,1386749893,3,84,41355551.52
4041,1568415974,1,84,41352729.32999999
4042,1063452381,2,84,41344290.349999994
4043,1053403402,1,84,41320685.96
4044,1740406669,3,83,41318530.39000001
4045,1619088705,3,83,41312420.269999996
4046,1750510277,1,84,41304062.47
4047,1295801421,2,83,41302649.260000005
4048,1275898934,3,56,41288852.63
4049,1922598937,3,75,41282817.910000004
4050,1225083595,3,80,41278549.129999995
4051,1144664954,1,84,41275171.79000001
4052,1629327887,2,84,41270266.52
4053,1447221742,2,84,41265257.88000001
4054,1003813064,1,84,41259348.99
4055,1952327256,2,84,41248404.25
4056,1003940438,3,82,41245496.28
4057,1801030390,1,84,41225256.04
4058,1861662827,3,83,41224135.68000001
4059,1801286232,3,84,41220856.28
4060,1396715967,1,84,41212689.19
4061,1881645158,2,84,41212223.870000005
4062,1538112131,1,84,41205740.74
4063,1427380625,2,83,41195976.0
4064,1124199872,4,82,41189274.269999996
4065,1538181482,4,84,41188228.33
4066,1568576056,1,84,41186204.20999999
4067,1285646455,1,84,41173707.09
4068,1861730715,2,84,41172960.55
4069,1013386143,3,84,41153033.32
4070,1841638624,2,84,41130790.88
4071,1588915144,1,84,41110196.03
4072,1619980430,2,84,41070501.72
4073,1669437653,3,83,41067351.85
4074,1639438518,2,84,41061243.11
4075,1891189767,2,84,41060598.46999999
4076,1457389249,3,84,41055802.14
4077,1447350632,1,84,41052242.269999996
4078,1073645586,3,77,41045222.2
4079,1821158692,1,84,41039027.29999999
4080,1497297618,1,84,41027190.71000001
4081,1942284765,2,84,41013477.330000006
4082,1417912114,1,84,41007057.819999985
4083,1912335928,1,84,40993078.28
4084,1083634901,2,84,40990216.690000005
4085,1417907940,2,84,40984273.14
4086,1912069303,2,84,40980963.72
4087,1720103211,1,84,40975839.81
4088,1639375835,2,84,40962368.07000001
4089,1023114634,3,84,40958119.730000004
4090,1558313213,3,84,40946618.74999999
4091,1639555865,2,84,40946483.33999999
4092,1437213279,3,84,40942694.42
4093,1447200233,1,84,40939268.38
4094,1982814620,2,84,40933574.13
4095,1912947748,2,84,40918151.17
4096,1154307593,2,84,40915606.67
4097,1073619854,1,84,40891773.669999994
4098,1457715146,2,84,40888056.7
4099,1295766111,2,84,40884526.94
4100,1346213899,1,84,40859770.0
4101,1730363151,2,84,40854108.68000001
4102,1174517353,2,48,40835795.31999999
4103,1255726659,1,84,40830266.69
4104,1508814625,2,83,40809027.12
4105,1003114851,2,84,40805292.27
4106,1497159560,1,84,40794574.06000002
4107,1619013430,2,84,40793668.57000001
4108,1528331287,2,84,40789881.60999999
4109,1366656225,2,83,40786178.25
4110,1114431087,4,43,40768930.410000004
4111,1932169497,2,83,40762687.28000001
4112,1326060492,2,84,40753233.1
4113,1255388757,1,84,40752262.53
4114,1174677488,2,52,40740372.1
4115,1043270150,2,84,40734362.20999999
