,cluster,count,total_paid_median,total_paid_mean,total_paid_std,total_claims_median,total_claims_mean,total_claims_std,paid_per_claim_median,paid_per_claim_mean,paid_per_claim_std,paid_per_beneficiary_median,paid_per_beneficiary_mean,paid_per_beneficiary_std,n_unique_hcpcs_median,n_unique_hcpcs_mean,n_unique_hcpcs_std,n_servicing_npis_median,n_servicing_npis_mean,n_servicing_npis_std,n_years_active_median,n_years_active_mean,n_years_active_std,n_months_active_median,n_months_active_mean,n_months_active_std
1052,1051,296,1515326.08,4049670.9247972965,6825206.712411992,6361.0,21668.91891891892,46138.64147074863,217.23285615885555,263.4698862996611,263.51400969696743,542.0185669926004,744.3566978770866,635.9496119183475,3.0,3.9087837837837838,2.225078297736549,1.0,1.9797297297297298,4.294213046580041,4.0,4.206081081081081,1.9952732738828955,39.0,40.020270270270274,25.804734710630676
1053,1052,311,3779.0000000000005,887906.1814790999,5828649.32796611,237.0,18102.048231511253,89605.93734108852,28.55438356164384,32.122029387183865,48.45792866507983,35.33,52.78856773179842,138.86596071950638,2.0,3.6141479099678455,4.568368717533892,1.0,1.3279742765273312,1.375531127676548,2.0,2.0964630225080385,1.330905717952956,5.0,10.04823151125402,14.174747710940386
1054,1053,1574,46940.165,151236.67851334182,364419.26905510994,1598.5,3770.4339263024144,6940.6839643024905,35.067229652882034,40.13253763328239,29.1691592791285,39.97943188919601,46.23037785569737,36.65407176032366,5.0,5.841168996188056,3.483161953718796,1.0,1.7141041931385006,2.039555890558877,5.0,4.71982210927573,2.1109470898488865,36.0,40.58576874205845,26.632078239722535
1055,1054,685,27537.809999999998,85300.39379562043,292610.17597580986,2173.0,4103.887591240876,6371.384635233877,12.286051779935276,19.310819830507807,22.125864866107122,13.679859879897055,21.298935179933075,24.19010076551135,4.0,5.518248175182482,2.9762760538708948,1.0,1.9547445255474452,3.182921595557744,6.0,5.310948905109489,1.8348350640582864,44.0,45.11678832116788,24.72340135307764
1056,1055,422,6022.545,18939.207535545025,47140.769981009966,450.5,965.7677725118483,1372.2875982663388,13.731132196340743,25.14914558138218,27.195004979265086,15.129243232157506,33.061585840899596,50.13516432361191,3.0,3.0308056872037916,1.4803539459815889,1.0,1.3483412322274881,1.2537770383550373,4.0,4.225118483412322,2.057148906832756,18.0,23.96445497630332,20.521726325164515
1057,1056,1279,6977371.149999999,19018355.63934324,38598376.23947883,154457.0,347460.38467552775,577182.3857814744,43.69331254899816,55.14969138155682,45.88619349565066,53.93335485374345,69.11697189647653,59.903164911136756,70.0,80.84910086004692,47.238099961805766,31.0,53.35496481626271,73.47356867737466,7.0,6.666145426114151,0.9891603815988785,84.0,77.93666927286942,14.064736039193605
1058,1057,144,3052.09,288567.4252083333,1910956.8896585228,33.5,1081.0625,4355.431720460201,100.5748903508772,139.95637241658386,201.1860175980561,113.3126923076923,151.040834759434,211.14888990765652,1.0,2.201388888888889,2.7572659538056103,1.0,1.4166666666666667,3.0278428241624695,1.0,2.1805555555555554,1.9347856453352879,2.0,11.0625,20.107479994973307
1059,1058,151,7126.549999999999,88812.19317880795,459834.0384725878,997.0,3658.066225165563,10333.24480736416,8.064099099099101,19.383971376557316,42.24370224901607,9.023232191879785,24.072998023311634,56.86292285521143,3.0,3.3443708609271523,1.7551689666653902,1.0,2.0264900662251657,4.6503720566101725,4.0,4.337748344370861,2.122537529212125,27.0,32.086092715231786,25.898761977451358
1060,1059,293,2808.5699999999997,101225.1580887372,635255.7890635928,123.0,1421.2150170648465,5600.348361673809,18.922083333333333,55.47400982400856,167.70418917271584,22.00846153846154,83.27441860744564,224.11883112491594,2.0,2.4027303754266214,1.807971139926482,1.0,1.7542662116040955,3.5818736808931573,2.0,2.6928327645051193,1.9270558749616402,5.0,13.621160409556314,19.263755875468824
1061,1060,106,50795.205,148306.26358490568,325366.0491615017,2188.0,3278.2169811320755,3674.6784971249813,31.280709541246797,50.523859989034705,100.01032860746754,34.83725992862899,56.85423495388278,109.2383478301489,10.0,12.028301886792454,6.843081382187011,1.0,2.3679245283018866,4.713355839573357,4.0,4.132075471698113,2.1561671094267223,30.0,34.41509433962264,23.266926424199447
1062,1061,462,640677.7150000001,2643890.6140692644,5066240.325487819,6122.0,19287.911255411254,36501.580171701484,110.36612321175636,142.38572175625976,144.6616591110487,659.4767767778237,870.892268215137,928.005486183635,3.0,3.6406926406926408,1.5878845655131058,1.0,2.6645021645021645,4.35391908018838,3.0,3.645021645021645,2.1382699992171665,26.0,33.824675324675326,26.906393481811055
1063,1062,312,1808443.43,3624688.1969871796,9495762.600214858,17639.5,35019.1891025641,93331.85018756236,107.53733526224259,114.6409797260183,97.05801701965206,946.3739210932599,904.8197050151712,469.5243861388737,4.0,4.55448717948718,1.5120881815044418,2.0,3.4006410256410255,8.594270107894191,3.0,3.3814102564102564,1.8088849841299683,22.0,29.852564102564102,22.718125824826785
1064,1063,175,2620714.3999999994,6842852.061828571,13337105.946033059,58323.0,103935.81142857143,152979.4568399641,44.66224514477774,60.88004527577936,47.99031707364448,53.60435963155786,77.9515469344164,65.76457240431446,36.0,43.52571428571429,30.127471929460444,21.0,30.222857142857144,39.10730217930972,7.0,6.422857142857143,1.1313418221541218,83.0,71.88,17.787455220418426
1065,1064,1064,672763.065,3297260.5503101507,10472159.749503419,11111.0,40230.52913533834,121782.39644586162,70.94595277542771,77.82983899558546,48.030017922156844,110.25495762574826,143.46020039583965,162.701874892256,9.0,11.739661654135338,12.08650562916326,4.0,8.801691729323307,16.19766068364993,6.0,5.3693609022556394,1.8996066249741903,61.5,55.8937969924812,25.30563873706838
1066,1065,272,1980.08,137786.23955882358,766370.6515516704,37.5,691.5330882352941,2344.7355823057433,51.039328358208955,112.34834289169783,204.79422046794565,57.1542417315175,131.3493943103165,237.94875851700576,1.0,1.911764705882353,1.8839801952692325,1.0,1.286764705882353,1.0373688561424925,1.0,2.1911764705882355,1.7731690557046507,2.0,10.268382352941176,17.974090422740552
1067,1066,348,2955.6,95534.33609195403,779875.4719092646,31.0,402.77298850574715,3044.830046915544,95.72273860826563,146.5869956644944,185.28747291949674,102.14748587570622,169.32095111603434,230.99082335757376,1.0,1.5172413793103448,1.3632650158820039,1.0,1.1522988505747127,1.164964237270702,1.0,1.8649425287356323,1.4107985136989818,2.0,6.531609195402299,12.052078670705416
1068,1067,499,21259.42,69933.8443286573,344967.28189422534,406.0,1123.6773547094188,2416.6487919519454,57.36598701298702,67.19190817793238,68.48669886185887,64.04225092250923,80.16450285141525,91.53493419516194,3.0,3.565130260521042,2.178128441367607,1.0,1.4789579158316633,2.911178103109573,3.0,3.370741482965932,1.9820544418720638,13.0,21.869739478957914,20.721936704260187
1069,1068,235,487208.42,2145394.2605531914,5050795.577263384,3151.0,10673.455319148936,20956.245564798588,123.02163627971382,568.7525969065033,2175.6311353175884,934.039206195547,1837.9475345060057,3662.75519360581,3.0,3.0,1.6356080444940575,1.0,3.068085106382979,6.837837989364326,2.0,2.723404255319149,1.9817773217426031,11.0,21.24255319148936,24.030356022068673
1070,1069,404,645817.165,3685846.8232920794,9598647.64684931,5590.0,36476.87871287129,209512.78764347924,98.90453226523253,243.71265030252712,605.8641203503962,403.4152832428765,933.0868036585775,1454.086147795755,3.0,3.6534653465346536,2.5977109357078074,1.0,5.358910891089109,18.124258035351158,3.5,3.858910891089109,2.301665122139113,29.0,35.242574257425744,29.039129403839436
1071,1070,301,7756.459999999999,24243.511893687708,58944.212708945,652.0,2081.518272425249,6232.0936560007685,13.127758503401362,16.46210601671151,12.62079242084292,14.125340823970037,18.08922285482759,13.698151469935338,2.0,2.8172757475083055,1.8716749772266867,1.0,1.6843853820598007,3.5444870862113413,4.0,3.9069767441860463,2.0553956219644687,18.0,26.3953488372093,23.347658946767513
1072,1071,128,7466.315,46701.27625000001,93277.40512385119,348.0,873.0390625,1203.843401556025,31.815223457878666,44.59564743329365,42.980562829234735,39.2914376057718,50.945266737029655,46.611521813791704,3.0,2.875,1.1838812453745546,1.0,1.3828125,1.0126840748392714,4.0,3.96875,2.0348828053468,19.5,25.984375,24.61066421913652
1073,1072,399,437237.88,1226931.8026065163,2766687.838748247,2084.0,4440.025062656641,6872.994491908349,215.32367601246105,249.17328269119196,232.27845778894857,238.16930093776642,275.57155751400035,257.2765975209933,5.0,4.99749373433584,3.394126427427628,1.0,1.7167919799498748,1.6296541342636024,6.0,4.967418546365915,2.3136998808076075,46.0,44.23809523809524,30.73923315006774
1074,1073,198,120812.96999999999,251418.53722222222,369492.11821404815,683.5,1265.2121212121212,1789.9843306617993,197.90106092436974,243.18271964286654,185.9160469025526,223.84664173250405,278.90871816104533,219.02621660581048,3.0,3.3686868686868685,1.777018918435154,1.0,1.3232323232323233,1.2889871900871568,5.0,4.818181818181818,2.0911398119129303,26.0,31.984848484848484,24.42776095566018
1075,1074,188,63468.695,329127.25,1036512.53699673,346.0,1144.6010638297873,2399.5435807979384,211.3948454381753,229.1822944776833,157.50657674100677,222.05341371750706,252.55139371500206,187.92403062002114,2.0,2.3085106382978724,1.0188238552441564,1.0,1.175531914893617,0.5994982162404305,4.0,3.872340425531915,2.095240557976624,17.0,25.340425531914892,24.3504068601832
1076,1075,180,1139.15,59333.65155555555,254560.0009220694,74.0,775.5222222222222,2306.0411806552193,11.279038461538462,41.74816089845522,97.37285828366446,11.957520001592165,51.98777941432806,118.47417721262303,2.0,2.6222222222222222,1.7405950165945887,1.0,1.238888888888889,1.8860377576653913,2.0,2.4,1.8718735573016532,3.0,10.766666666666667,19.44052669585599
1077,1076,104,851983.77,1513536.3080769232,3165431.1524853148,23270.5,30060.625,26444.04292936772,35.47370233700108,47.73914854882582,89.91725459907316,42.64354392083801,70.20789421736617,135.47795517883796,20.0,21.692307692307693,12.322587140943817,3.0,6.355769230769231,7.892380827779062,6.0,5.298076923076923,1.9798980443118903,61.5,55.31730769230769,27.47788675721388
1078,1077,180,11107.845000000001,40548.54088888889,118649.33616153065,496.0,1232.7333333333333,2312.8752489744093,31.155965686274506,43.35691011657819,38.3209009738759,35.007615853658535,49.368433785648186,44.60087695879764,3.0,4.144444444444445,2.5872964734620343,1.0,1.4333333333333333,1.2820200540531377,3.0,3.7777777777777777,2.0375128763497754,14.0,23.155555555555555,21.231320339931404
1079,1078,181,29377.710000000003,107760.42994475138,439720.1732393973,1039.0,2430.939226519337,5425.566972078428,28.530714948932218,41.882365432395666,42.31553088893012,31.402918770078013,52.798810757955586,83.35780740945351,4.0,5.314917127071824,3.667461825717329,1.0,1.4696132596685083,1.0829047175900393,4.0,4.425414364640884,2.0279205193753596,28.0,33.209944751381215,23.762017088371135
1080,1079,205,10917.96,36120.52175609756,205580.69732267022,1503.0,3666.082926829268,6874.179352657389,7.070266666666668,7.800291645571768,9.305662146645243,7.938173652694612,12.831545890139873,63.26485132409112,2.0,2.3365853658536584,1.3316943537259498,1.0,2.7365853658536587,6.746013931900282,5.0,4.9365853658536585,1.8366844725606972,36.0,39.234146341463415,23.10533859195895
1081,1080,105,9275.060000000001,22309.914380952385,39814.92761801098,1195.0,3460.980952380952,7923.660903586062,8.234261744966442,8.568140197252376,5.608314603523572,9.170456375838928,9.817331529319953,6.252886849059766,2.0,2.142857142857143,0.46880723093849486,1.0,2.0952380952380953,4.288902965175199,4.0,4.3238095238095235,1.9733573407113059,23.0,33.38095238095238,25.99348326333299
1082,1081,171,27115.84,167600.95385964913,897388.3155335496,1071.0,3146.5204678362575,7389.5797654449,32.29179878048781,54.4684739803267,102.22467467127126,37.74704634721132,63.97762216159933,116.99467693297674,6.0,8.269005847953217,6.572503207881503,1.0,2.6315789473684212,6.932357834050319,4.0,4.058479532163743,1.9605149453776636,23.0,31.099415204678362,24.22508543559518
1083,1082,3080,25650.4,262904.0133019481,1209660.9838509564,1277.0,8707.629545454545,58726.26962624539,27.751969130036464,36.51029347560821,49.329563011910686,32.8440736141218,48.938285676562,105.05687602768015,5.0,8.462662337662337,11.213475314796229,1.0,2.2915584415584416,5.446070912058805,4.0,4.230844155844156,2.1357677007834655,26.0,34.144805194805194,26.570913635163553
1084,1083,107,7800.82,634840.9589719626,2320474.4074504115,331.0,3175.2056074766356,14232.989054623233,36.868922888616886,490.17552876922514,1319.0632665444919,49.03931506849315,836.025877800716,2278.5371912921364,2.0,2.8598130841121496,3.3602801942101213,1.0,1.0934579439252337,0.5413594049151382,2.0,2.6728971962616823,1.998941705543681,9.0,18.233644859813083,21.540912998665625
1085,1084,172,7342.0,397421.93255813955,3623574.7470133854,188.5,1685.8488372093022,5190.862663699593,56.74469275295144,97.14236241865058,300.30459225271056,84.58616260162603,293.8863967899725,2231.2676278076747,1.0,2.122093023255814,3.8330938495075157,1.0,1.441860465116279,1.7411742435776008,2.0,2.186046511627907,1.5522978847406212,6.0,12.424418604651162,16.840500027625982
1086,1085,1196,224305.96000000002,1007520.5038628762,2438032.7848553,4591.0,21486.652173913044,68603.17596918395,49.15958689935579,67.55117196985142,65.7201434595985,64.43186626740703,90.6716047559963,143.9448577056212,8.0,13.277591973244148,15.53147268946726,2.0,4.532608695652174,7.452484254073451,5.0,4.861204013377926,2.071718278254194,44.0,45.83779264214047,27.924262957764384
1087,1086,629,586361.49,2526402.26836248,11799421.712084742,9992.0,32922.255961844196,154814.12350511085,65.02664948453608,76.32768599742116,61.382274983119466,102.75068892045452,169.11460049886549,228.20439905301248,9.0,10.845786963434023,6.55477184756658,6.0,11.090620031796503,17.73503830981529,6.0,5.273449920508744,1.9257584384269923,57.0,54.51033386327504,25.072670902044788
1088,1087,165,188547.02000000002,776076.5565454545,1432435.0469217894,721.0,2061.030303030303,3148.496837292676,327.99685551330805,401.2044392491284,308.9840312931491,489.9726829268292,516.0055560722435,358.8006408210704,3.0,4.363636363636363,3.669403668390338,1.0,1.8181818181818181,2.504319992588246,5.0,4.672727272727273,2.31159230402862,23.0,32.04848484848485,27.703087364400105
1089,1088,222,988.8399999999999,119435.51396396394,416148.163261571,93.5,1148.0765765765766,2470.0676595952327,9.732875816993465,50.614107427270135,103.94498504233333,10.704792286564432,63.006456059846116,130.85831080344275,2.0,3.184684684684685,3.39378452903807,1.0,1.527027027027027,1.8191264347734524,2.0,3.009009009009009,2.2228573820861595,5.0,17.513513513513512,24.03047268498092
1090,1089,104,77675.17499999999,979006.8337500001,2282372.3746682974,838.0,3172.2403846153848,6004.736063648544,105.91675384615384,259.64361459630413,421.5687161343404,159.89884521443946,423.3192356235942,812.6519798830559,4.0,5.711538461538462,6.337855257154605,1.0,1.8653846153846154,3.483825852289612,3.0,3.8653846153846154,2.3609184172615736,21.5,29.08653846153846,27.412742617336406
1091,1090,160,535783.61,1609737.833875,2779375.3479304477,2274.5,6083.1,12538.690499771365,207.21073814470495,262.33625442400717,235.5191745012796,228.28254344521687,300.08069429443145,257.0738772696493,7.0,8.20625,7.537826518058921,1.0,2.825,3.8437239542503576,6.0,5.3625,1.9344201022723762,49.0,46.38125,28.885562948562153
1092,1091,234,25310.714999999997,344482.8728205128,3135803.2209300078,539.0,3108.7948717948716,15641.87292389194,53.88050129606671,68.2118683001566,100.34316635868026,61.74957242027553,93.65812321837105,214.61454282928355,4.0,4.662393162393163,3.9808172321994664,1.0,1.811965811965812,4.938126391288163,3.0,3.58974358974359,1.9440846612282854,17.5,23.735042735042736,21.432153920499577
1093,1092,594,17092.019999999997,42796.13154882155,79252.86998869831,656.5,1777.8215488215487,4134.200710269098,35.09407461439589,35.686467625700075,22.227322635047273,38.926905863192175,42.22876424518019,29.5910771087236,2.0,3.5875420875420874,4.090862563288639,1.0,1.3905723905723906,1.2759199342286014,4.0,4.146464646464646,2.002636363475148,24.0,30.574074074074073,22.949362864501857
1094,1093,103,12188.960000000001,33906.33621359223,111316.03007685796,352.0,831.3689320388349,1251.521082290457,37.320857142857136,41.19551648716764,22.92000783233021,44.04541538461539,46.42076196410061,24.947878851970767,2.0,2.4757281553398056,1.2114216263335085,1.0,1.4563106796116505,1.964272549222717,3.0,3.5533980582524274,2.0944752505795594,13.0,23.0,22.09693439832597
1095,1094,139,918.99,107022.22805755395,647352.8119242811,64.0,3864.0647482014388,28269.285148118495,16.50558823529412,24.49528487510895,40.19957775832129,21.995,31.750730263032068,51.47718463437254,2.0,3.028776978417266,3.6294736434036596,1.0,1.330935251798561,1.7626909978065672,1.0,1.7553956834532374,1.2674390853424449,2.0,6.129496402877698,12.105116017722553
